user_id,timestamp,funnel_stage,lifecycle_segment
USR_1455,2025-02-01 00:00:00,onboarding_start,at-risk
USR_1549,2025-01-14 00:00:00,onboarding_start,active
USR_1748,2025-03-07 00:00:00,onboarding_complete,active
USR_1760,2025-03-14 00:00:00,onboarding_complete,at-risk
USR_1701,2025-01-23 00:00:00,feature_usage,at-risk
USR_1261,2025-02-04 00:00:00,payment_success,active
USR_1315,2025-01-12 00:00:00,feature_usage,new
USR_1593,2025-02-14 00:00:00,onboarding_complete,at-risk
USR_1669,2025-03-19 00:00:00,payment_success,at-risk
USR_1525,2025-03-14 00:00:00,onboarding_start,new
USR_1129,2025-02-04 00:00:00,onboarding_start,churned
USR_1767,2025-01-10 00:00:00,payment_success,new
USR_1288,2025-02-05 00:00:00,pricing_view,new
USR_1335,2025-02-23 00:00:00,payment_success,active
USR_1482,2025-02-10 00:00:00,payment_success,active
USR_1481,2025-01-08 00:00:00,onboarding_complete,active
USR_1078,2025-03-09 00:00:00,onboarding_start,at-risk
USR_1127,2025-01-13 00:00:00,feature_usage,at-risk
USR_1446,2025-01-06 00:00:00,onboarding_start,new
USR_1129,2025-03-01 00:00:00,onboarding_complete,active
USR_1516,2025-03-24 00:00:00,onboarding_start,active
USR_1381,2025-01-11 00:00:00,pricing_view,active
USR_1462,2025-03-14 00:00:00,onboarding_complete,new
USR_1148,2025-03-14 00:00:00,payment_success,active
USR_1262,2025-03-21 00:00:00,pricing_view,active
USR_1771,2025-02-09 00:00:00,payment_success,active
USR_1220,2025-02-21 00:00:00,pricing_view,at-risk
USR_1689,2025-03-04 00:00:00,payment_success,active
USR_1767,2025-01-07 00:00:00,onboarding_complete,active
USR_1454,2025-03-27 00:00:00,feature_usage,active
USR_1573,2025-01-21 00:00:00,onboarding_start,active
USR_1649,2025-03-28 00:00:00,onboarding_start,active
USR_1064,2025-01-13 00:00:00,onboarding_start,active
USR_1212,2025-02-22 00:00:00,payment_success,churned
USR_1163,2025-03-22 00:00:00,onboarding_start,active
USR_1702,2025-01-21 00:00:00,payment_success,new
USR_1793,2025-03-09 00:00:00,payment_success,active
USR_1593,2025-02-21 00:00:00,payment_success,active
USR_1553,2025-01-13 00:00:00,onboarding_start,new
USR_1119,2025-01-09 00:00:00,feature_usage,at-risk
USR_1559,2025-01-29 00:00:00,onboarding_start,churned
USR_1231,2025-01-21 00:00:00,payment_success,active
USR_1775,2025-02-28 00:00:00,onboarding_complete,active
USR_1172,2025-03-24 00:00:00,onboarding_start,churned
USR_1086,2025-01-08 00:00:00,onboarding_start,new
USR_1042,2025-01-01 00:00:00,onboarding_start,new
USR_1663,2025-01-17 00:00:00,feature_usage,at-risk
USR_1365,2025-01-11 00:00:00,feature_usage,churned
USR_1498,2025-01-28 00:00:00,onboarding_complete,active
USR_1772,2025-01-08 00:00:00,onboarding_start,new
USR_1367,2025-03-22 00:00:00,onboarding_start,at-risk
USR_1328,2025-03-07 00:00:00,pricing_view,new
USR_1381,2025-03-09 00:00:00,pricing_view,active
USR_1377,2025-03-03 00:00:00,feature_usage,active
USR_1675,2025-01-12 00:00:00,onboarding_complete,new
USR_1780,2025-02-22 00:00:00,feature_usage,active
USR_1287,2025-01-11 00:00:00,onboarding_start,new
USR_1401,2025-02-24 00:00:00,onboarding_start,active
USR_1123,2025-03-30 00:00:00,onboarding_start,active
USR_1724,2025-02-13 00:00:00,onboarding_start,at-risk
USR_1121,2025-02-01 00:00:00,onboarding_start,at-risk
USR_1779,2025-02-16 00:00:00,onboarding_start,at-risk
USR_1660,2025-01-08 00:00:00,pricing_view,active
USR_1662,2025-03-16 00:00:00,onboarding_start,at-risk
USR_1344,2025-01-22 00:00:00,onboarding_complete,at-risk
USR_1769,2025-01-29 00:00:00,pricing_view,new
USR_1561,2025-03-20 00:00:00,onboarding_complete,at-risk
USR_1460,2025-01-22 00:00:00,onboarding_complete,active
USR_1695,2025-01-03 00:00:00,onboarding_start,active
USR_1412,2025-01-30 00:00:00,payment_success,active
USR_1127,2025-01-08 00:00:00,onboarding_complete,new
USR_1128,2025-01-05 00:00:00,feature_usage,active
USR_1482,2025-03-05 00:00:00,payment_success,active
USR_1009,2025-01-21 00:00:00,pricing_view,active
USR_1065,2025-02-10 00:00:00,onboarding_complete,active
USR_1597,2025-03-31 00:00:00,payment_success,at-risk
USR_1013,2025-02-03 00:00:00,pricing_view,active
USR_1754,2025-03-11 00:00:00,payment_success,churned
USR_1131,2025-01-04 00:00:00,pricing_view,at-risk
USR_1226,2025-01-26 00:00:00,onboarding_complete,active
USR_1404,2025-03-15 00:00:00,pricing_view,active
USR_1056,2025-02-14 00:00:00,onboarding_start,active
USR_1515,2025-01-14 00:00:00,pricing_view,new
USR_1697,2025-02-24 00:00:00,pricing_view,new
USR_1535,2025-02-03 00:00:00,onboarding_complete,active
USR_1187,2025-03-01 00:00:00,onboarding_start,active
USR_1210,2025-01-22 00:00:00,pricing_view,at-risk
USR_1313,2025-01-31 00:00:00,payment_success,active
USR_1684,2025-02-24 00:00:00,pricing_view,active
USR_1627,2025-02-16 00:00:00,feature_usage,churned
USR_1160,2025-01-17 00:00:00,pricing_view,active
USR_1046,2025-01-15 00:00:00,onboarding_complete,at-risk
USR_1074,2025-01-09 00:00:00,feature_usage,active
USR_1499,2025-03-02 00:00:00,feature_usage,new
USR_1618,2025-03-11 00:00:00,onboarding_complete,active
USR_1756,2025-01-19 00:00:00,onboarding_start,active
USR_1580,2025-03-05 00:00:00,onboarding_start,at-risk
USR_1073,2025-03-05 00:00:00,onboarding_complete,new
USR_1259,2025-02-08 00:00:00,onboarding_complete,active
USR_1312,2025-03-11 00:00:00,onboarding_start,active
USR_1363,2025-03-01 00:00:00,onboarding_complete,churned
USR_1547,2025-03-26 00:00:00,onboarding_start,new
USR_1413,2025-03-27 00:00:00,onboarding_start,active
USR_1219,2025-01-14 00:00:00,onboarding_start,active
USR_1181,2025-03-30 00:00:00,pricing_view,new
USR_1227,2025-02-25 00:00:00,onboarding_start,active
USR_1440,2025-01-21 00:00:00,onboarding_complete,active
USR_1518,2025-03-11 00:00:00,feature_usage,new
USR_1759,2025-03-16 00:00:00,feature_usage,active
USR_1198,2025-01-21 00:00:00,onboarding_start,active
USR_1141,2025-02-26 00:00:00,onboarding_complete,churned
USR_1580,2025-01-03 00:00:00,pricing_view,new
USR_1304,2025-01-19 00:00:00,onboarding_start,churned
USR_1444,2025-02-10 00:00:00,onboarding_start,at-risk
USR_1489,2025-03-12 00:00:00,pricing_view,active
USR_1663,2025-03-02 00:00:00,onboarding_start,active
USR_1042,2025-02-10 00:00:00,payment_success,active
USR_1609,2025-03-11 00:00:00,onboarding_start,at-risk
USR_1516,2025-01-02 00:00:00,pricing_view,active
USR_1097,2025-01-16 00:00:00,onboarding_complete,active
USR_1085,2025-03-17 00:00:00,onboarding_start,active
USR_1570,2025-01-10 00:00:00,feature_usage,at-risk
USR_1560,2025-03-05 00:00:00,onboarding_start,at-risk
USR_1153,2025-03-09 00:00:00,pricing_view,active
USR_1375,2025-03-26 00:00:00,pricing_view,new
USR_1781,2025-01-27 00:00:00,feature_usage,active
USR_1795,2025-01-26 00:00:00,onboarding_complete,active
USR_1759,2025-01-03 00:00:00,feature_usage,active
USR_1226,2025-01-06 00:00:00,onboarding_complete,active
USR_1378,2025-02-19 00:00:00,onboarding_start,active
USR_1778,2025-01-12 00:00:00,onboarding_complete,active
USR_1475,2025-02-10 00:00:00,onboarding_complete,active
USR_1566,2025-01-09 00:00:00,onboarding_complete,churned
USR_1103,2025-03-23 00:00:00,onboarding_start,active
USR_1267,2025-01-02 00:00:00,onboarding_start,at-risk
USR_1258,2025-01-27 00:00:00,onboarding_start,churned
USR_1219,2025-01-01 00:00:00,onboarding_start,active
USR_1687,2025-01-04 00:00:00,payment_success,churned
USR_1786,2025-02-01 00:00:00,onboarding_start,at-risk
USR_1015,2025-01-01 00:00:00,onboarding_complete,churned
USR_1532,2025-01-30 00:00:00,pricing_view,new
USR_1101,2025-02-28 00:00:00,onboarding_start,new
USR_1536,2025-01-03 00:00:00,onboarding_complete,at-risk
USR_1665,2025-01-05 00:00:00,feature_usage,active
USR_1264,2025-02-19 00:00:00,onboarding_start,at-risk
USR_1376,2025-01-11 00:00:00,feature_usage,active
USR_1456,2025-03-26 00:00:00,onboarding_start,at-risk
USR_1587,2025-01-30 00:00:00,onboarding_start,at-risk
USR_1759,2025-03-31 00:00:00,onboarding_start,active
USR_1691,2025-02-03 00:00:00,onboarding_start,active
USR_1313,2025-03-16 00:00:00,pricing_view,active
USR_1661,2025-01-17 00:00:00,payment_success,active
USR_1782,2025-02-04 00:00:00,onboarding_start,at-risk
USR_1065,2025-02-09 00:00:00,onboarding_start,active
USR_1453,2025-03-14 00:00:00,pricing_view,churned
USR_1758,2025-03-28 00:00:00,onboarding_start,active
USR_1441,2025-01-25 00:00:00,onboarding_start,active
USR_1532,2025-02-26 00:00:00,onboarding_start,active
USR_1653,2025-03-17 00:00:00,onboarding_start,at-risk
USR_1763,2025-03-18 00:00:00,feature_usage,active
USR_1645,2025-01-23 00:00:00,onboarding_start,active
USR_1557,2025-02-07 00:00:00,onboarding_start,active
USR_1701,2025-02-04 00:00:00,onboarding_complete,at-risk
USR_1506,2025-03-25 00:00:00,onboarding_start,active
USR_1269,2025-01-26 00:00:00,feature_usage,new
USR_1082,2025-02-20 00:00:00,payment_success,active
USR_1283,2025-03-25 00:00:00,feature_usage,active
USR_1072,2025-01-19 00:00:00,payment_success,new
USR_1436,2025-03-02 00:00:00,onboarding_start,active
USR_1264,2025-03-05 00:00:00,onboarding_complete,active
USR_1653,2025-03-16 00:00:00,onboarding_start,active
USR_1333,2025-02-10 00:00:00,onboarding_start,churned
USR_1775,2025-01-02 00:00:00,pricing_view,active
USR_1631,2025-02-24 00:00:00,onboarding_complete,at-risk
USR_1431,2025-01-30 00:00:00,onboarding_complete,active
USR_1493,2025-02-19 00:00:00,onboarding_complete,active
USR_1303,2025-01-20 00:00:00,onboarding_start,active
USR_1200,2025-03-02 00:00:00,onboarding_start,at-risk
USR_1481,2025-03-29 00:00:00,feature_usage,new
USR_1342,2025-02-16 00:00:00,onboarding_start,churned
USR_1173,2025-02-16 00:00:00,onboarding_start,active
USR_1604,2025-01-22 00:00:00,pricing_view,active
USR_1787,2025-01-29 00:00:00,pricing_view,active
USR_1347,2025-01-28 00:00:00,onboarding_start,at-risk
USR_1578,2025-03-27 00:00:00,onboarding_start,active
USR_1346,2025-02-24 00:00:00,feature_usage,active
USR_1261,2025-03-27 00:00:00,onboarding_start,active
USR_1779,2025-01-06 00:00:00,onboarding_start,new
USR_1379,2025-03-06 00:00:00,onboarding_complete,active
USR_1423,2025-01-14 00:00:00,pricing_view,active
USR_1688,2025-01-13 00:00:00,onboarding_complete,at-risk
USR_1189,2025-01-08 00:00:00,onboarding_start,new
USR_1601,2025-02-08 00:00:00,payment_success,active
USR_1317,2025-02-23 00:00:00,feature_usage,active
USR_1548,2025-02-18 00:00:00,pricing_view,new
USR_1570,2025-02-08 00:00:00,onboarding_complete,new
USR_1703,2025-01-11 00:00:00,onboarding_start,active
USR_1126,2025-02-15 00:00:00,onboarding_start,active
USR_1018,2025-03-17 00:00:00,feature_usage,active
USR_1108,2025-01-12 00:00:00,pricing_view,active
USR_1601,2025-03-10 00:00:00,onboarding_start,active
USR_1342,2025-01-30 00:00:00,onboarding_start,new
USR_1686,2025-03-25 00:00:00,pricing_view,new
USR_1672,2025-02-05 00:00:00,onboarding_complete,new
USR_1411,2025-02-09 00:00:00,pricing_view,new
USR_1377,2025-01-15 00:00:00,pricing_view,active
USR_1796,2025-03-15 00:00:00,onboarding_complete,active
USR_1265,2025-01-14 00:00:00,pricing_view,churned
USR_1376,2025-02-08 00:00:00,payment_success,at-risk
USR_1666,2025-01-02 00:00:00,onboarding_complete,at-risk
USR_1349,2025-02-09 00:00:00,payment_success,active
USR_1267,2025-02-04 00:00:00,onboarding_complete,new
USR_1356,2025-03-26 00:00:00,payment_success,active
USR_1278,2025-01-24 00:00:00,pricing_view,at-risk
USR_1437,2025-01-18 00:00:00,onboarding_complete,new
USR_1072,2025-02-22 00:00:00,payment_success,active
USR_1363,2025-02-01 00:00:00,payment_success,at-risk
USR_1040,2025-03-04 00:00:00,onboarding_start,at-risk
USR_1671,2025-02-26 00:00:00,onboarding_start,active
USR_1678,2025-02-03 00:00:00,onboarding_start,active
USR_1195,2025-02-06 00:00:00,feature_usage,active
USR_1147,2025-01-19 00:00:00,onboarding_start,active
USR_1418,2025-02-12 00:00:00,onboarding_complete,at-risk
USR_1394,2025-02-18 00:00:00,onboarding_start,at-risk
USR_1391,2025-02-03 00:00:00,payment_success,active
USR_1485,2025-03-06 00:00:00,onboarding_start,new
USR_1433,2025-03-10 00:00:00,onboarding_start,churned
USR_1578,2025-03-16 00:00:00,onboarding_start,new
USR_1429,2025-03-05 00:00:00,onboarding_complete,active
USR_1261,2025-02-28 00:00:00,onboarding_start,active
USR_1484,2025-02-06 00:00:00,feature_usage,active
USR_1086,2025-01-06 00:00:00,pricing_view,at-risk
USR_1368,2025-01-29 00:00:00,onboarding_start,churned
USR_1499,2025-01-17 00:00:00,onboarding_complete,active
USR_1067,2025-03-10 00:00:00,onboarding_start,active
USR_1673,2025-03-27 00:00:00,onboarding_start,at-risk
USR_1553,2025-02-01 00:00:00,pricing_view,new
USR_1340,2025-02-15 00:00:00,pricing_view,active
USR_1138,2025-03-09 00:00:00,onboarding_start,active
USR_1279,2025-01-13 00:00:00,pricing_view,active
USR_1434,2025-01-17 00:00:00,pricing_view,active
USR_1213,2025-01-24 00:00:00,pricing_view,active
USR_1519,2025-01-28 00:00:00,payment_success,at-risk
USR_1658,2025-03-05 00:00:00,onboarding_complete,active
USR_1684,2025-02-16 00:00:00,payment_success,new
USR_1394,2025-01-05 00:00:00,payment_success,active
USR_1557,2025-01-12 00:00:00,feature_usage,churned
USR_1665,2025-02-17 00:00:00,onboarding_start,at-risk
USR_1581,2025-02-24 00:00:00,onboarding_complete,active
USR_1416,2025-03-03 00:00:00,pricing_view,active
USR_1714,2025-03-05 00:00:00,onboarding_complete,active
USR_1690,2025-02-22 00:00:00,feature_usage,active
USR_1686,2025-01-04 00:00:00,payment_success,active
USR_1510,2025-03-14 00:00:00,onboarding_start,new
USR_1336,2025-03-13 00:00:00,onboarding_start,at-risk
USR_1442,2025-03-10 00:00:00,onboarding_complete,active
USR_1286,2025-03-21 00:00:00,pricing_view,churned
USR_1725,2025-02-12 00:00:00,payment_success,active
USR_1319,2025-01-21 00:00:00,onboarding_complete,at-risk
USR_1663,2025-02-04 00:00:00,onboarding_start,churned
USR_1302,2025-02-04 00:00:00,feature_usage,active
USR_1112,2025-03-12 00:00:00,onboarding_start,new
USR_1291,2025-01-25 00:00:00,pricing_view,new
USR_1140,2025-01-08 00:00:00,pricing_view,active
USR_1126,2025-01-01 00:00:00,payment_success,active
USR_1103,2025-01-23 00:00:00,onboarding_complete,new
USR_1383,2025-01-04 00:00:00,onboarding_complete,new
USR_1354,2025-03-13 00:00:00,onboarding_start,at-risk
USR_1684,2025-02-03 00:00:00,onboarding_start,new
USR_1357,2025-01-16 00:00:00,pricing_view,new
USR_1161,2025-01-16 00:00:00,onboarding_complete,new
USR_1473,2025-01-13 00:00:00,pricing_view,active
USR_1289,2025-02-08 00:00:00,onboarding_complete,active
USR_1631,2025-02-24 00:00:00,feature_usage,active
USR_1564,2025-02-08 00:00:00,onboarding_start,active
USR_1436,2025-01-13 00:00:00,pricing_view,active
USR_1312,2025-01-25 00:00:00,onboarding_start,at-risk
USR_1022,2025-02-01 00:00:00,onboarding_complete,active
USR_1455,2025-02-23 00:00:00,onboarding_start,active
USR_1013,2025-02-19 00:00:00,pricing_view,at-risk
USR_1407,2025-03-20 00:00:00,onboarding_complete,active
USR_1204,2025-02-28 00:00:00,pricing_view,active
USR_1630,2025-01-31 00:00:00,onboarding_start,new
USR_1353,2025-03-16 00:00:00,onboarding_start,active
USR_1440,2025-01-26 00:00:00,pricing_view,active
USR_1208,2025-03-28 00:00:00,onboarding_complete,active
USR_1389,2025-03-10 00:00:00,feature_usage,new
USR_1667,2025-01-11 00:00:00,payment_success,new
USR_1136,2025-01-27 00:00:00,payment_success,active
USR_1140,2025-03-24 00:00:00,feature_usage,active
USR_1690,2025-02-06 00:00:00,onboarding_start,new
USR_1728,2025-02-24 00:00:00,onboarding_start,new
USR_1234,2025-01-13 00:00:00,onboarding_start,active
USR_1522,2025-01-17 00:00:00,pricing_view,churned
USR_1712,2025-01-21 00:00:00,onboarding_complete,active
USR_1292,2025-02-11 00:00:00,onboarding_start,active
USR_1539,2025-02-10 00:00:00,onboarding_complete,new
USR_1767,2025-03-19 00:00:00,pricing_view,new
USR_1454,2025-01-13 00:00:00,onboarding_complete,at-risk
USR_1030,2025-01-02 00:00:00,onboarding_start,active
USR_1458,2025-02-23 00:00:00,feature_usage,active
USR_1620,2025-03-28 00:00:00,pricing_view,active
USR_1727,2025-01-08 00:00:00,pricing_view,at-risk
USR_1027,2025-03-11 00:00:00,pricing_view,active
USR_1487,2025-02-23 00:00:00,onboarding_start,at-risk
USR_1251,2025-01-13 00:00:00,onboarding_start,new
USR_1649,2025-02-22 00:00:00,onboarding_start,at-risk
USR_1557,2025-01-13 00:00:00,onboarding_complete,active
USR_1397,2025-01-10 00:00:00,onboarding_start,at-risk
USR_1613,2025-01-17 00:00:00,feature_usage,active
USR_1540,2025-02-12 00:00:00,payment_success,new
USR_1229,2025-03-06 00:00:00,onboarding_start,at-risk
USR_1686,2025-03-22 00:00:00,onboarding_complete,churned
USR_1794,2025-02-22 00:00:00,onboarding_start,active
USR_1744,2025-02-03 00:00:00,onboarding_start,active
USR_1735,2025-01-25 00:00:00,pricing_view,active
USR_1755,2025-02-26 00:00:00,onboarding_complete,new
USR_1554,2025-03-18 00:00:00,feature_usage,at-risk
USR_1456,2025-02-01 00:00:00,feature_usage,at-risk
USR_1728,2025-03-13 00:00:00,onboarding_start,new
USR_1615,2025-03-08 00:00:00,pricing_view,churned
USR_1225,2025-01-28 00:00:00,onboarding_complete,new
USR_1217,2025-01-04 00:00:00,feature_usage,churned
USR_1644,2025-02-25 00:00:00,feature_usage,active
USR_1142,2025-02-01 00:00:00,onboarding_start,active
USR_1570,2025-03-31 00:00:00,onboarding_start,new
USR_1025,2025-01-25 00:00:00,payment_success,active
USR_1266,2025-03-18 00:00:00,payment_success,active
USR_1411,2025-03-16 00:00:00,onboarding_start,active
USR_1563,2025-03-29 00:00:00,pricing_view,active
USR_1158,2025-02-15 00:00:00,onboarding_start,new
USR_1004,2025-03-25 00:00:00,pricing_view,active
USR_1565,2025-02-02 00:00:00,feature_usage,active
USR_1014,2025-03-02 00:00:00,feature_usage,churned
USR_1389,2025-02-07 00:00:00,feature_usage,at-risk
USR_1589,2025-03-15 00:00:00,onboarding_start,active
USR_1002,2025-01-06 00:00:00,onboarding_complete,active
USR_1234,2025-02-02 00:00:00,onboarding_start,churned
USR_1049,2025-01-11 00:00:00,onboarding_complete,active
USR_1680,2025-01-16 00:00:00,pricing_view,active
USR_1695,2025-03-05 00:00:00,feature_usage,active
USR_1331,2025-01-11 00:00:00,onboarding_complete,churned
USR_1310,2025-03-23 00:00:00,feature_usage,new
USR_1796,2025-02-28 00:00:00,onboarding_complete,active
USR_1244,2025-03-21 00:00:00,feature_usage,at-risk
USR_1140,2025-01-08 00:00:00,pricing_view,active
USR_1605,2025-03-06 00:00:00,onboarding_complete,at-risk
USR_1595,2025-03-29 00:00:00,pricing_view,at-risk
USR_1043,2025-01-09 00:00:00,payment_success,at-risk
USR_1511,2025-01-28 00:00:00,onboarding_start,active
USR_1727,2025-02-11 00:00:00,onboarding_start,at-risk
USR_1455,2025-02-17 00:00:00,onboarding_start,active
USR_1348,2025-03-08 00:00:00,feature_usage,new
USR_1739,2025-01-09 00:00:00,onboarding_start,churned
USR_1545,2025-01-01 00:00:00,onboarding_start,at-risk
USR_1752,2025-03-08 00:00:00,onboarding_complete,at-risk
USR_1674,2025-03-31 00:00:00,onboarding_complete,at-risk
USR_1115,2025-03-25 00:00:00,onboarding_complete,active
USR_1113,2025-01-01 00:00:00,onboarding_start,churned
USR_1627,2025-03-28 00:00:00,onboarding_complete,active
USR_1104,2025-01-05 00:00:00,onboarding_start,new
USR_1353,2025-02-10 00:00:00,feature_usage,active
USR_1650,2025-02-25 00:00:00,onboarding_complete,active
USR_1281,2025-01-19 00:00:00,onboarding_start,active
USR_1326,2025-01-26 00:00:00,feature_usage,active
USR_1131,2025-01-23 00:00:00,onboarding_complete,active
USR_1627,2025-01-08 00:00:00,onboarding_start,active
USR_1614,2025-02-15 00:00:00,onboarding_start,new
USR_1270,2025-02-06 00:00:00,onboarding_complete,new
USR_1282,2025-02-09 00:00:00,onboarding_start,at-risk
USR_1535,2025-01-24 00:00:00,pricing_view,new
USR_1432,2025-03-28 00:00:00,onboarding_start,active
